,door_open,temperature,action,next_temperature
83,0.0,-1.9844923178292126,0.42247885170317073,-2.1087676778610285
84,0.0,-2.1087676778610285,0.4360208450254206,-2.316163283489432
85,0.0,-2.316163283489432,0.2825501981730557,-2.1202360340087485
86,0.0,-2.1202360340087485,0.31522226556913285,-2.1190774647653954
87,0.0,-2.1190774647653954,0.3536361428193149,-2.2013944971393453
88,0.0,-2.2013944971393453,0.27849187545956167,-2.017444720186308
89,0.0,-2.017444720186308,0.276041028377115,-1.8723318475404103
90,0.0,-1.8723318475404103,0.25663913497154434,-1.6511718505289479
91,0.0,-1.6511718505289479,0.2441765715504385,-1.8301178291146456
92,0.0,-1.8301178291146456,0.5499315137960581,-2.017288694624848
93,0.0,-2.017288694624848,0.30244999784577126,-1.9589773346407817
94,0.0,-1.9589773346407817,0.37387491859908006,-1.8914753269463176
95,0.0,-1.8914753269463176,0.5081581194209837,-2.174670453034252
96,0.0,-2.174670453034252,0.2629469781630385,-2.074339744367906
97,0.0,-2.074339744367906,0.4049777660371524,-1.9881348768890978
98,0.0,-1.9881348768890978,0.38636952300230665,-2.013972493676661
99,0.0,-2.013972493676661,0.3456372901044123,-2.133758637166107
100,0.0,-2.133758637166107,0.28376332116343367,-2.07360614774997
101,0.0,-2.07360614774997,0.41944189685736966,-2.115581288011346
102,0.0,-2.115581288011346,0.37626742002582647,-2.126360933306239
103,0.0,-2.126360933306239,0.15491723139552677,-2.1813003069444106
104,0.0,-2.1813003069444106,0.21148925424755757,-1.8178001554467809
105,0.0,-1.8178001554467809,0.5512534621313998,-1.9709100710804848
106,0.0,-1.9709100710804848,0.3335504757323876,-2.0267887528056603
107,0.0,-2.0267887528056603,0.4304346418681016,-1.9488545449173749
108,0.0,-1.9488545449173749,0.44548428496264825,-2.305683470460074
109,0.0,-2.305683470460074,0.11200946084028213,-1.874690521435208
110,0.0,-1.874690521435208,0.3809544546311214,-1.9971493723316172
111,0.0,-1.9971493723316172,0.20591665557733782,-1.8832576857087997
112,0.0,-1.8832576857087997,0.3500017967038708,-1.736992316572049
113,0.0,-1.736992316572049,0.5546010227621675,-1.9716935467922252
114,0.0,-1.9716935467922252,0.41388374978134745,-2.1917306956768665
115,0.0,-2.1917306956768665,0.4059584695968785,-2.2411486120877124
116,0.0,-2.2411486120877124,0.3287607130765337,-2.290942504077111
117,0.0,-2.290942504077111,0.19470104214012934,-1.928112636364813
118,0.0,-1.928112636364813,0.36490673735697354,-2.040402831008503
119,0.0,-2.040402831008503,0.42950270995703244,-2.062291993443459
120,0.0,-2.062291993443459,0.24108039993793534,-2.049641163960158
121,0.0,-2.049641163960158,0.3863848001398291,-2.006855733040393
122,0.0,-2.006855733040393,0.5507332095404012,-2.2947971805196072
123,0.0,-2.2947971805196072,0.23928865964503826,-2.1732786112726865
124,0.0,-2.1732786112726865,0.3334781206672448,-2.1323825140705184
125,0.0,-2.1323825140705184,0.0946614931844435,-2.0657183297819626
126,0.0,-2.0657183297819626,0.28291087070615734,-1.9782824789529128
127,0.0,-1.9782824789529128,0.48625719183957505,-1.831640433166228
128,0.0,-1.831640433166228,0.4332720080011507,-1.989835507771948
129,0.0,-1.989835507771948,0.2611565738497051,-1.8592859236929953
130,0.0,-1.8592859236929953,0.11258090596390768,-1.8074633568108927
131,0.0,-1.8074633568108927,0.383936932571798,-1.8618763463817334
132,0.0,-1.8618763463817334,0.34263039426474284,-1.7208068315997027
133,0.0,-1.7208068315997027,0.6754610389364175,-2.152100403946071
134,0.0,-2.152100403946071,0.2681565226167869,-2.0771019714550483
135,0.0,-2.0771019714550483,0.3728528487102172,-1.9229284325084495
136,0.0,-1.9229284325084495,0.34199273336385644,-2.1813703768012846
137,0.0,-2.1813703768012846,0.1958101315759743,-1.788891340416968
138,0.0,-1.788891340416968,0.5297181385559054,-2.17767400153302
139,0.0,-2.17767400153302,0.3643342271843788,-2.047392915773866
140,0.0,-2.047392915773866,0.51478829491079,-2.4013396030210767
141,0.0,-2.4013396030210767,0.29394387549429696,-2.088411805956754
142,0.0,-2.088411805956754,0.47355040941239357,-2.350313842055713
143,0.0,-2.350313842055713,0.055976825722683726,-1.8888434906273193
144,0.0,-1.8888434906273193,0.3787169125088938,-2.0470198969215216
145,0.0,-2.0470198969215216,0.320306336539029,-1.99395378507441
146,0.0,-1.99395378507441,0.23035187761179587,-1.9156820224496631
147,0.0,-1.9156820224496631,0.4746833258814912,-1.9097775815761975
148,0.0,-1.9097775815761975,0.3048541078842438,-1.9001396272193143
149,0.0,-1.9001396272193143,0.30216949639969215,-2.1789353636113513
150,0.0,-2.1789353636113513,0.3162463454482541,-2.085332287944184
151,0.0,-2.085332287944184,0.35244051212630134,-1.9936134277458508
152,0.0,-1.9936134277458508,0.3709330545237084,-1.9384856191464925
153,0.0,-1.9384856191464925,0.36600344836171644,-1.9065883898620721
154,0.0,-1.9065883898620721,0.3322964410305066,-1.9940859445513957
155,0.0,-1.9940859445513957,0.15600240094156065,-1.8797396480379829
156,0.0,-1.8797396480379829,0.4525478225164535,-2.054971777539039
157,0.0,-2.054971777539039,0.3933368336309442,-1.9438864586927396
158,0.0,-1.9438864586927396,0.25281904619425866,-1.9154020411428687
159,0.0,-1.9154020411428687,0.27390394151899417,-1.918100043729506
160,0.0,-1.918100043729506,0.4081118733572824,-1.7620819352397166
161,0.0,-1.7620819352397166,0.3865346724454639,-1.8584798825508795
162,0.0,-1.8584798825508795,0.3403892672018318,-1.913190982458824
163,0.0,-1.913190982458824,0.35417093953023854,-1.853555897567221
164,0.0,-1.853555897567221,0.4122511186993296,-1.8579208398488238
165,0.0,-1.8579208398488238,0.3559899386050712,-1.989963845742065
166,0.0,-1.989963845742065,0.2293876116732851,-1.5324675774714642
167,0.0,-1.5324675774714642,0.3747765807900409,-1.8221004171883892
168,0.0,-1.8221004171883892,0.34855567249188785,-1.9838587793911575
169,0.0,-1.9838587793911575,0.4352604238479107,-1.9710621481838935
170,0.0,-1.9710621481838935,0.49254729434389266,-2.121837513676182
171,0.0,-2.121837513676182,0.20383864610544858,-1.860238544548662
172,0.0,-1.860238544548662,0.3707235903342671,-2.1127754985218252
173,0.0,-2.1127754985218252,0.35916096292490385,-1.9768518772696706
174,0.0,-1.9768518772696706,0.39960083456926515,-2.0562791762525854
175,0.0,-2.0562791762525854,0.24547007367004514,-1.9053244025581983
176,0.0,-1.9053244025581983,0.37872473402962303,-2.0197036923165843
177,0.0,-2.0197036923165843,0.14563768998679164,-1.8403539768248889
178,0.0,-1.8403539768248889,0.19347062013707744,-1.6631607970565663
179,0.0,-1.6631607970565663,0.3234696833209083,-1.4815769049404843
180,0.0,-1.4815769049404843,0.4932932775075592,-1.8431213601652847
181,0.0,-1.8431213601652847,0.31572936046978994,-1.5370643293405342
182,0.0,-1.5370643293405342,0.28149929378689975,-1.6901903701428773
183,0.0,-1.6901903701428773,0.26172226903325324,-1.6656032162054233
184,0.0,-1.6656032162054233,0.5259543302023654,-1.8466223740353522
185,0.0,-1.8466223740353522,0.4004722541874263,-1.9965679204393392
186,0.0,-1.9965679204393392,0.229632116499797,-1.8695540300261322
187,0.0,-1.8695540300261322,0.4697337665778852,-1.7391017661947907
188,0.0,-1.7391017661947907,0.42332934803422967,-1.9571596135370481
189,0.0,-1.9571596135370481,0.2889354119064821,-1.7546753517481504
190,0.0,-1.7546753517481504,0.38893678102863,-2.021373883620237
191,0.0,-2.021373883620237,0.30703813859088797,-1.8747501688236636
192,0.0,-1.8747501688236636,0.3365009901977065,-1.9819087946941467
193,0.0,-1.9819087946941467,0.4348856452720749,-2.024073581693642
194,0.0,-2.024073581693642,0.26360612946187445,-2.1066050522923803
195,0.0,-2.1066050522923803,0.38507984304890486,-1.9423655771410802
196,0.0,-1.9423655771410802,0.2627266903224106,-2.0496622286663393
197,0.0,-2.0496622286663393,0.26349733481892357,-1.7709419214147015
198,0.0,-1.7709419214147015,0.467814991651225,-2.034800327513794
199,0.0,-2.034800327513794,0.4203094182074794,-1.924179788880462
200,0.0,-1.924179788880462,0.5347821995067237,-2.1559083980239784
201,0.0,-2.1559083980239784,0.38587536542629536,-2.1848129534221883
202,0.0,-2.1848129534221883,0.1563379382294021,-2.0912553885510863
203,0.0,-2.0912553885510863,0.4037472953040993,-2.064102590385379
204,0.0,-2.064102590385379,0.33910742037423197,-1.9405786808311818
205,0.0,-1.9405786808311818,0.26997291934676926,-2.0053548706997404
206,0.0,-2.0053548706997404,0.16979627105593353,-2.056766872557287
207,0.0,-2.056766872557287,0.48758222169599064,-1.8765931115340015
208,0.0,-1.8765931115340015,0.24053170513489544,-1.7146240749236716
209,0.0,-1.7146240749236716,0.33128809897274913,-1.912458591202186
210,0.0,-1.912458591202186,0.4987553184736624,-2.0129968773659215
211,0.0,-2.0129968773659215,0.3049342942835292,-1.7932618558419304
212,0.0,-1.7932618558419304,0.4699280115147312,-2.1435527046542013
213,0.0,-2.1435527046542013,0.3710946995374454,-2.247592321949136
214,0.0,-2.247592321949136,0.2892349373542176,-2.126780229107097
215,0.0,-2.126780229107097,0.3714824776062858,-2.1110553880789884
216,0.0,-2.1110553880789884,0.4959810963915161,-2.2195906287443856
217,0.0,-2.2195906287443856,0.30496731306693875,-2.2283064809982704
218,0.0,-2.2283064809982704,0.24522039342390298,-2.093695023950423
219,0.0,-2.093695023950423,0.3642645066609466,-1.9210049269488318
220,0.0,-1.9210049269488318,0.31481469039638577,-2.013490426211051
221,0.0,-2.013490426211051,0.35245940903477874,-2.1151932177971524
222,0.0,-2.1151932177971524,0.2943944095585521,-1.9400566315419652
223,0.0,-1.9400566315419652,0.4026302230592276,-1.9576988440107927
224,0.0,-1.9576988440107927,0.3045469675225425,-1.8409977673103206
225,0.0,-1.8409977673103206,0.1235207832409414,-1.8070887279102543
226,0.0,-1.8070887279102543,0.25324336860317775,-1.8067358727472733
227,0.0,-1.8067358727472733,0.3351258089972609,-1.5643295786167757
228,0.0,-1.5643295786167757,0.4543845259259315,-1.8754582231249664
229,0.0,-1.8754582231249664,0.37701455750921314,-1.8023558491383773
230,0.0,-1.8023558491383773,0.28785496531134763,-1.9115237694471412
231,0.0,-1.9115237694471412,0.47583284955639077,-1.9257272400307224
232,0.0,-1.9257272400307224,0.2770355177128482,-1.804516466865993
233,0.0,-1.804516466865993,0.3941921343279304,-1.7520173984505711
234,0.0,-1.7520173984505711,0.3031358778892594,-1.780581604199593
235,0.0,-1.780581604199593,0.4875235335153274,-1.9578186271108642
236,0.0,-1.9578186271108642,0.2782865860383897,-2.0338464192797443
237,0.0,-2.0338464192797443,0.20103872898000746,-1.862271516464939
238,0.0,-1.862271516464939,0.22338695673983344,-1.6553989834255207
239,0.0,-1.6553989834255207,0.2727469344887551,-1.5573409082998035
240,0.0,-1.5573409082998035,0.4575629740994333,-1.7447924322548054
241,0.0,-1.7447924322548054,0.49711085339510486,-1.9453306465590312
242,0.0,-1.9453306465590312,0.2207991413842627,-1.6740949250134884
243,0.0,-1.6740949250134884,0.40964576019506344,-1.7740101955874015
244,0.0,-1.7740101955874015,0.37992051852797887,-1.7543541847447912
245,0.0,-1.7543541847447912,0.5316305683397233,-2.0250041201538593
246,0.0,-2.0250041201538593,0.5789616565712339,-2.31005317150693
247,0.0,-2.31005317150693,0.4472664411403624,-2.3186713905304908
248,0.0,-2.3186713905304908,0.14845737518749416,-2.2319966382657714
249,0.0,-2.2319966382657714,0.22437200616623124,-1.9883422867087088
250,0.0,-1.9883422867087088,0.48211406935561685,-2.1556694806694527
251,0.0,-2.1556694806694527,0.34642617126451514,-2.102536154683977
252,0.0,-2.102536154683977,0.3178697990244897,-2.2191929565358706
253,0.0,-2.2191929565358706,0.3590557705344842,-2.044795796091842
254,0.0,-2.044795796091842,0.26056546671784475,-2.034772997493932
255,0.0,-2.034772997493932,0.30649029150260987,-1.9736885532165112
256,0.0,-1.9736885532165112,0.4382609052648081,-2.0916912436349873
257,0.0,-2.0916912436349873,0.26586914201932305,-1.9889281066338498
258,0.0,-1.9889281066338498,0.4911289102410228,-2.2108763419632247
259,0.0,-2.2108763419632247,0.2671944185628488,-2.0857201033389994
260,0.0,-2.0857201033389994,0.29465343443716174,-2.025681250387279
261,0.0,-2.025681250387279,0.25107572680739904,-1.9649697543650888
262,0.0,-1.9649697543650888,0.4294428996139787,-1.9021795170861777
263,0.0,-1.9021795170861777,0.2896218566284548,-1.921524638370319
264,0.0,-1.921524638370319,0.4069821543705537,-2.067847256590359
265,0.0,-2.067847256590359,0.39202681665290795,-2.096482819807688
266,0.0,-2.096482819807688,0.34117483898179085,-2.09781170823848
267,0.0,-2.09781170823848,0.3845150168823431,-2.088324423351878
268,0.0,-2.088324423351878,0.3562384754543009,-2.142670020142404
269,0.0,-2.142670020142404,0.24241369378821148,-1.9641613221323606
270,0.0,-1.9641613221323606,0.1892988992906622,-1.805504823147473
271,0.0,-1.805504823147473,0.34715130038200204,-1.6646981321962473
272,0.0,-1.6646981321962473,0.33784887150423554,-1.9670160736691926
273,0.0,-1.9670160736691926,0.2812263386481014,-1.7899922187426225
274,0.0,-1.7899922187426225,0.3241920101728508,-1.6495511794752196
275,0.0,-1.6495511794752196,0.46035231721795966,-1.7008077536844022
276,0.0,-1.7008077536844022,0.44003737029887485,-2.028495384036957
277,0.0,-2.028495384036957,0.4876361734808078,-2.0567113385996096
278,0.0,-2.0567113385996096,0.27873530453410617,-2.022686659982947
279,0.0,-2.022686659982947,0.32986027890368186,-1.6969584052009652
280,0.0,-1.6969584052009652,0.42955828271459834,-2.1233283249733557
281,0.0,-2.1233283249733557,0.3463192827976344,-2.0699936250417177
282,0.0,-2.0699936250417177,0.327163722671741,-1.9217134437830878
283,0.0,-1.9217134437830878,0.3940887631431769,-2.2189505129272313
284,0.0,-2.2189505129272313,0.16321077154600888,-1.9341570927709277
285,0.0,-1.9341570927709277,0.37192172853798156,-1.8985362488950397
286,0.0,-1.8985362488950397,0.26547570953844474,-1.9362085944976748
287,0.0,-1.9362085944976748,0.322628500587114,-1.7991093723009117
288,0.0,-1.7991093723009117,0.29144945619405244,-1.9122728679884669
289,0.0,-1.9122728679884669,0.4352916433369478,-1.9856014706993337
290,0.0,-1.9856014706993337,0.3297695451008336,-2.072183989589809
291,0.0,-2.072183989589809,0.40872909478507746,-1.910985326146355
292,0.0,-1.910985326146355,0.4341287437386464,-2.1320518165716638
293,0.0,-2.1320518165716638,0.2669456513124453,-1.9263900570387502
294,0.0,-1.9263900570387502,0.41721377495683826,-1.978332703253808
295,0.0,-1.978332703253808,0.4247445615633967,-1.8462470385329384
296,0.0,-1.8462470385329384,0.5577427311130857,-2.211761274539743
297,0.0,-2.211761274539743,0.38068292412975335,-2.431976036992434
298,0.0,-2.431976036992434,0.203371607243227,-1.9815664106488393
299,0.0,-1.9815664106488393,0.32478619677480886,-2.2724145128351703
300,0.0,-2.2724145128351703,0.30022370689881533,-2.077443343210027
301,0.0,-2.077443343210027,0.47496588285196584,-2.380291026685401
302,0.0,-2.380291026685401,0.1466859811596881,-1.8926662294586998
303,0.0,-1.8926662294586998,0.3544909247180115,-1.915912466402727
304,0.0,-1.915912466402727,0.34753332386505814,-2.038969998822885
305,0.0,-2.038969998822885,0.3661205583008017,-2.0503961601364042
306,0.0,-2.0503961601364042,0.369818513584621,-2.2061256264940607
307,0.0,-2.2061256264940607,0.26319233992125096,-1.899988407846484
308,0.0,-1.899988407846484,0.4378403283147503,-1.9816911222235145
309,0.0,-1.9816911222235145,0.37764848614482494,-2.0919656824799358
310,0.0,-2.0919656824799358,0.21590513542242606,-2.060480154439509
311,0.0,-2.060480154439509,0.3799957975296639,-2.075953372894483
312,0.0,-2.075953372894483,0.43402300827295404,-2.056144422336742
313,0.0,-2.056144422336742,0.14953492620091746,-1.8779472348973805
314,0.0,-1.8779472348973805,0.47988634553855225,-1.993688842357425
315,0.0,-1.993688842357425,0.3235799320511262,-2.029023952829501
316,0.0,-2.029023952829501,0.2931922554585381,-1.9218648319385105
317,0.0,-1.9218648319385105,0.36750621278972373,-2.180941094223354
318,0.0,-2.180941094223354,0.37278214171280166,-2.1296114638837396
319,0.0,-2.1296114638837396,0.4825597599581539,-2.252184194003509
320,0.0,-2.252184194003509,0.17812302290337229,-1.8325801164306827
321,0.0,-1.8325801164306827,0.4371436287705458,-2.0399323732431593
322,0.0,-2.0399323732431593,0.43006464526907917,-2.1993081755011463
323,0.0,-2.1993081755011463,0.19063968437290474,-1.958118618471861
324,0.0,-1.958118618471861,0.31757480540163807,-1.9311062354390323
325,0.0,-1.9311062354390323,0.3475569081545245,-1.9234077086165065
326,0.0,-1.9234077086165065,0.3507910125562218,-2.0714706026899408
327,0.0,-2.0714706026899408,0.4396155234998511,-2.1305263816500357
328,0.0,-2.1305263816500357,0.497572219367664,-2.3723331259607967
329,0.0,-2.3723331259607967,0.22058352017743665,-1.8393810168626108
330,1.0,-1.8393810168626108,0.39383288384302206,-1.023777784299089
331,1.0,-1.023777784299089,0.6184868441156699,-0.3807968391755327
332,1.0,-0.3807968391755327,0.49973835132900335,0.3478266354108241
333,1.0,0.3478266354108241,0.7854960926943717,0.5830072726602156
334,1.0,0.5830072726602156,0.981774852010123,1.045268444240027
335,1.0,1.045268444240027,0.9240754708368518,1.401948059595047
336,1.0,1.401948059595047,1.0663145275703552,1.358999363177653
337,1.0,1.358999363177653,0.8102942711167499,1.9616389684971258
338,1.0,1.9616389684971258,1.0598868815666418,1.8561438395221785
339,1.0,1.8561438395221785,1.0398493195813052,1.8418577447209052
340,1.0,1.8418577447209052,1.172472370940162,1.8634482971645114
341,1.0,1.8634482971645114,1.047143386796339,2.0710536343076313
342,1.0,2.0710536343076313,1.1104523900057202,2.0369002996030323
343,1.0,2.0369002996030323,1.2076128839280844,1.9778262853827184
344,1.0,1.9778262853827184,1.050300761795005,2.0666848697022537
345,1.0,2.0666848697022537,1.179262020777821,1.8458960745443669
346,1.0,1.8458960745443669,1.0739441873519644,2.0681659505003367
347,1.0,2.0681659505003367,1.123477435650133,2.0974895611363515
348,1.0,2.0974895611363515,1.1368660660114385,2.0912682757607435
349,1.0,2.0912682757607435,1.142657888230722,1.9441832946406024
350,0.0,1.9441832946406024,1.2013485245714934,1.0674271014706647
351,0.0,1.0674271014706647,0.9309919244620832,0.43136953145458257
352,0.0,0.43136953145458257,0.8302811060238076,-0.14419138486951233
353,0.0,-0.14419138486951233,0.8356879403280201,-0.4933944681098666
354,0.0,-0.4933944681098666,0.5738752095009441,-0.8138532890270465
355,0.0,-0.8138532890270465,0.5259667683070971,-1.1698301550761068
356,0.0,-1.1698301550761068,0.6656479326799419,-1.3945949527966561
357,0.0,-1.3945949527966561,0.5333329234711686,-1.4914884407356097
358,0.0,-1.4914884407356097,0.4184211353676571,-1.6027729643662982
359,0.0,-1.6027729643662982,0.5125805129252172,-1.8891659231360443
360,0.0,-1.8891659231360443,0.6364603874742654,-1.8695423024874942
361,0.0,-1.8695423024874942,0.3348643640420469,-2.2544581882405104
362,0.0,-2.2544581882405104,0.22952485041694318,-1.8981450622615696
363,0.0,-1.8981450622615696,0.2930937992498659,-2.0283526257587314
364,0.0,-2.0283526257587314,0.2856974723271405,-1.863244692134064
365,0.0,-1.863244692134064,0.4544347576136809,-1.914424217794238
366,0.0,-1.914424217794238,0.5259682255509057,-2.3037854265989655
367,0.0,-2.3037854265989655,0.24091796043229616,-1.919334528481524
368,0.0,-1.919334528481524,0.382597475256335,-2.0453782090586445
369,0.0,-2.0453782090586445,0.3798337550748432,-2.1215585571060642
370,0.0,-2.1215585571060642,0.32486730035182576,-2.10855817643073
371,0.0,-2.10855817643073,0.34375524807848723,-2.0649914194269594
372,0.0,-2.0649914194269594,0.2421084350296318,-1.9451103569519803
373,0.0,-1.9451103569519803,0.3140468549816933,-2.0622496079654016
374,0.0,-2.0622496079654016,0.5322599426889555,-2.201619935164263
375,0.0,-2.201619935164263,0.26165180879332506,-1.9209530280204816
376,0.0,-1.9209530280204816,0.4366789217069464,-2.0608322383799003
377,0.0,-2.0608322383799003,0.30462332458913743,-2.111755708259901
378,0.0,-2.111755708259901,0.15323008269262428,-1.9972321166404818
379,0.0,-1.9972321166404818,0.07033329683273237,-1.667503355867846
380,0.0,-1.667503355867846,0.30154392250071893,-1.5649000098990968
381,0.0,-1.5649000098990968,0.32607224265656615,-1.4920343386911086
382,0.0,-1.4920343386911086,0.1981376860533553,-1.5281552044149371
383,0.0,-1.5281552044149371,0.39634405561752,-1.4006998420929548
384,0.0,-1.4006998420929548,0.3500507435623052,-1.483663000001617
385,0.0,-1.483663000001617,0.4680108401647738,-1.5358461673432307
386,0.0,-1.5358461673432307,0.5063732191867535,-1.7326374337925485
387,0.0,-1.7326374337925485,0.10401122721872841,-1.3729219304612132
388,0.0,-1.3729219304612132,0.5190794613706867,-1.704851692809242
389,0.0,-1.704851692809242,0.4091767614626927,-1.8981566132582617
390,0.0,-1.8981566132582617,0.27054950452516124,-1.9025436999393999
391,0.0,-1.9025436999393999,0.3069885209436529,-1.6819631996722422
392,0.0,-1.6819631996722422,0.34805285711711587,-1.6923228642213113
393,0.0,-1.6923228642213113,0.4079611538009204,-1.6775902229976958
394,0.0,-1.6775902229976958,0.38726877979864005,-1.872454643304688
395,0.0,-1.872454643304688,0.4321636029208837,-1.847876868756971
396,0.0,-1.847876868756971,0.3066314482244828,-1.8860140163414392
397,0.0,-1.8860140163414392,0.5076007747741841,-1.7524791999070664
398,0.0,-1.7524791999070664,0.3794233086190202,-2.0034081454143737
399,0.0,-2.0034081454143737,0.24943349130758843,-2.011915794854811
400,0.0,-2.011915794854811,0.3952199793728493,-2.0312203025115867
401,0.0,-2.0312203025115867,0.23582162289518316,-1.8932840019145487
402,0.0,-1.8932840019145487,0.35914870685706257,-1.8011781508557794
403,0.0,-1.8011781508557794,0.3996311152104237,-1.8562436882530642
404,0.0,-1.8562436882530642,0.2764948232233186,-2.0438202840647466
405,0.0,-2.0438202840647466,0.42302212630555025,-1.9600295140120363
406,0.0,-1.9600295140120363,0.3488281563875545,-1.7954856591871322
407,0.0,-1.7954856591871322,0.3747655145347957,-1.9980526351360561
